Index,Album,Song Name,Lyrics
127,evermore,closure,its been a long time and seeing the shape of your name still spells out pain it wasnt right the way it all went down looks like you know that now  yes i got your letter yes im doing better it cut deep to know ya right to the bone yes i got your letter yes im doing better i know that its over i dont need your closure your closure  dont treat me like some situation that needs to be handled im fine with my spite and my tears and my beers and my candles i can feel you smoothing me over  yes i got your letter yes im doing bettеr it cut deep to know ya right to the bone yes i got your lеtter yes im doing better i know that its over i dont need your closure your closure your closure your closure you might also like i know im just a wrinkle in your new life staying friends would iron it out so nice guilty guilty reaching out across the sea that you put between you and me but its fake and its oh so unnecessary  yes i got your letter yes im doing better it cut deep to know ya right to the bone yes i got your letter yes im doing better i know that its over i dont need your closure closure your closure your closure
128,evermore,long story short,fatefully i tried to pick my battles til the battle picked me misery like the war of words i shouted in my sleep and you passed right by i was in the alley surrounded on all sides the knife cuts both ways if the shoe fits walk in it til your high heels break  and i fell from the pedestal right down the rabbit hole long story short it was a bad time pushed from the precipice clung to the nearest lips long story short it was the wrong guy  now im all about you im all about you ah yeah yeah im all about you ah yeah yeah  actually i always felt i must look better in the rear view missing me at the golden gates they once held the keys to when i dropped my sword i threw it in the bushes and knocked on your door and we live in peace but if someone comes at us this time im ready you might also like cause i fell from the pedestal right down the rabbit hole long story short it was a bad time pushed from the precipice clung to the nearest lips long story short it was the wrong guy  now im all about you im all about you ah yeah yeah im all about you  no more keepin score now i just keep you warm keep you warm no more tug of war now i just know theres more know theres more no more keepin score now i just keep you warm keep you warm and my waves meet your shore ever and evermore  past me i wanna tell you not to get lost in these petty things your nemeses will defeat themselves before you get the chance to swing and hes passing by rare as the glimmer of a comet in the sky and he feels like home if the shoe fits walk in it everywhere you go and i fell from the pedestal right down the rabbit hole long story short it was a bad time pushed from the precipice climbed right back up the cliff long story short i survived  now im all about you and now im all about you ah and now im all about you and now im all about you ah yeah yeah im all about you and now yeah yeah im all about you  long story short it was a bad time long story short i survived
129,evermore,willow,im like the water when your ship rolled in that night rough on the surface but you cut through like a knife and if it was an openshut case i never wouldve known from that look on your face lost in your current like a priceless wine  the more that you say the less i know wherever you stray i follow im begging for you to take my hand wreck my plans thats my man  life was a willow and it bent right to your wind head on the pillow i could feel you sneakin in as if you were a mythical thing like you were a trophy or a champion ring and there was one prize id cheat to win  the more that you say the less i know wherever you stray i follow im begging for you to take my hand wreck my plans thats my man you know that my train could take you home anywhere else is hollow im begging for you to take my hand wreck my plans thats my man you might also like life was a willow and it bent right to your wind they count me out time and time again life was a willow and it bent right to your wind but i come back stronger than a 90s trend  wait for the signal and ill meet you after dark show me the places where the others gave you scars now this is an openshut case i guess i shouldve known from the look on your face every baitandswitch was a work of art  the more that you say the less i know wherever you stray i follow im begging for you to take my hand wreck my plans thats my man you know that my train could take you home anywhere else is hollow im begging for you to take my hand wreck my plans thats my man the more that you say the less i know wherever you stray i follow im begging for you to take my hand wreck my plans thats my man you know that my train could take you home anywhere else is hollow im begging for you to take my hand wreck my plans thats my man hey thats my man thats my man yeah thats my man every baitandswitch was a work of art thats my man hey thats my man im begging for you to take my hand wreck my plans thats my man
130,evermore,dorothea,hey dorothea do you ever stop and think about me when we were younger down in the park honey makin a lark of the misery you got shiny friends since you left town a tiny screens the only place i see you now and i got nothin but well wishes for ya  ooh this place is the same as it ever was ooh but you wont like it that way  its never too late to come back to my side the stars in your eyes shined brighter in tupelo and if youre ever tired of bеin known for who you know you know that youll always know me dorothea uhuh dorothea ahah  ooh yourе a queen sellin dreams sellin makeup and magazines ooh from you id buy anything you might also like hey dorothea do you ever stop and think about me when it was calmer skippin the prom just to piss off your mom and her pageant schemes and damn dorothea they all wanna be ya but are you still the same soul i met under the bleachers well  ooh i guess ill never know ooh and youll go on with the show  but its never too late to come back to my side the stars in your eyes shined brighter in tupelo and if youre ever tired of bein known for who you know you know youll always know me dorothea uhuh dorothea ahah  ooh ooh oohwoooohoohooh oohoohoohooh ooh ooh oohwoooohoohooh oohoohooh dorothea ahahah ahah ooh
131,evermore,tis the damn season,if i wanted to know who you were hanging with while i was gone i wouldve asked you its the kind of cold fogs up windshield glass but i felt it when i passed you theres an ache in you put there by the ache in me but if its all the same to you its the same to me  so we could call it even you could call me babe for the weekend tis the damn season write this down im stayin at my parents house and the road not taken looks real good now and it always leads to you and my hometown  i parkеd my car right between the methodist and thе school that used to be ours the holidays linger like bad perfume you can run but only so far i escaped it too remember how you watched me leave but if its okay with you its okay with me  we could call it even you could call me babe for the weekend tis the damn season write this down im stayin at my parents house and the road not taken looks real good now time flies messy as the mud on your truck tires now im missing your smile hear me out we could just ride around and the road not taken looks real good now and it always leads to you and my hometown you might also like sleep in half the day just for old times sake i wont ask you to wait if you dont ask me to stay so ill go back to la and the socalled friends wholl write books about me if i ever make it and wonder about the only soul who can tell which smiles im fakin and the heart i know im breakin is my own to leave the warmest bed ive ever known we could call it even even though im leaving and ill be yours for the weekend tis the damn season  we could call it even you could call me babe for the weekend tis the damn season write this down im stayin at my parents house and the road not taken looks real good now time flies messy as the mud on your truck tires now im missing your smile hear me out we could just ride around and the road not taken looks real good now and it always leads to you and my hometown it always leads to you and my hometown
132,evermore,gold rush,gleaming twinkling eyes like sinking ships on waters so inviting i almost jump in  but i dont like a gold rush gold rush i dont like anticipatin my face in a red flush i dont like that anyone would die to feel your touch everybody wants you everybody wonders what it would be like to love you walk past quick brush i dont like slow motion double vision in rose blush i dont like that falling feels like flying til the bone crush everybody wants you but i dont like a gold rush  what must it be like to grow up that beautiful with your hair falling into place like dominoes i see me padding across your wooden floors with my eagles tshirt hanging from the door  at dinner parties i call you out on your contrarian shit and the coastal town we wandered round had nеver seen a love as pure as it and thеn it fades into the gray of my dayold tea cause it could never be you might also like cause i dont like a gold rush gold rush i dont like anticipatin my face in a red flush i dont like that anyone would die to feel your touch everybody wants you everybody wonders what it would be like to love you walk past quick brush i dont like slow motion double vision in rose blush i dont like that falling feels like flying til the bone crush everybody wants you but i dont like a gold rush  what must it be like to grow up that beautiful with your hair falling into place like dominoes my mind turns your life into folklore i cant dare to dream about you anymore  at dinner parties i wont call you out on your contrarian shit and the coastal town we never found will never see a love as pure as it cause it fades into the gray of my dayold tea cause it will never be  gleaming twinkling eyes like sinking ships on waters so inviting i almost jump in
133,evermore,marjorie,never be so kind you forget to be clever never be so clever you forget to be kind  and if i didnt know better id think you were talking to me now if i didnt know better id think you were still around  what died didnt stay dead what died didnt stay dead youre alive youre alive in my head what died didnt stay dead what died didnt stay dead youre alive so alive  never be so politе you forget your power nevеr wield such power you forget to be polite you might also like and if i didnt know better id think you were listening to me now if i didnt know better id think you were still around  what died didnt stay dead what died didnt stay dead youre alive youre alive in my head what died didnt stay dead what died didnt stay dead youre alive so alive  the autumn chill that wakes me up you loved the amber skies so much long limbs and frozen swims youd always go past where our feet could touch and i complained the whole way there the car ride back and up the stairs i shouldve asked you questions i shouldve asked you how to be asked you to write it down for me shouldve kept every grocery store receipt cause every scrap of you would be taken from me watched as you signed your name marjorie all your closets of backlogged dreams and how you left them all to me what died didnt stay dead what died didnt stay dead youre alive youre alive in my head what died didnt stay dead what died didnt stay dead youre alive so alive  and if i didnt know better id think you were singing to me now if i didnt know better id think you were still around i know better but i still feel you all around i know better but youre still around
134,evermore,happiness,honey when im above the trees i see this for what it is but now im right down in it all the years ive given is just shit were dividin up showed you all of my hiding spots i was dancing when the music stopped and in the disbelief i cant face reinvention i havent met the new me yet  therell be happiness after you but there was happiness because of you both of these things can be true there is happiness  past the blood and bruise past the curses and cries beyond the terror in the nightfall haunted by the look in my eyes that wouldve loved you for a lifetime leave it all behind and there is happiness  tell me when did your winning smile begin to look like a smirk when did all our lessons start to look like weapons pointed at my deepest hurt i hope shell be a beautiful fool who takes my spot next to you no i didnt mean that sorry i cant see facts through all of my fury you havent met the new me yet you might also like therell be happiness after me but there was happiness because of me both of these things i believe there is happiness  in our history across our great divide there is a glorious sunrise dappled with the flickers of light from the dress i wore at midnight leave it all behind and there is happiness  i cant make it go away by making you a villain i guess its the price i paid for seven years in heaven and i pulled your body into mine every goddamn night now i get fake niceties no one teaches you what to do when a good man hurts you and you know you hurt him too  honey when im above the trees i see it for what it is but now my eyes leak acid rain on the pillow where you used to lay your head after giving you the best i had tell me what to give after that all you want from me now is the green light of forgiveness you havent met the new me yet and i think shell give you that therell be happiness after you but there was happiness because of you too both of these things can be true there is happiness  in our history across our great divide there is a glorious sunrise dappled with the flickers of light from the dress i wore at midnight leave it all behind oh leave it all behind leave it all behind and there is happiness
135,evermore,cowboy like me,and the tennis court was covered up with some tentlike thing and you asked me to dance but i said dancin is a dangerous game oh i thought this is gonna be one of those things now i know im never gonna love again  ive got some tricks up my sleeve takes one to know one youre a cowboy like me  never wanted love just a fancy car now im waiting by the phone like im sitting in an airport bar you had some tricks up your sleeve takes one to know one youre a cowboy like me you might also like perched in the dark tellin all the rich folks anything they wanna hear like it could be love i could be the way forward only if they pay for it youre a bandit like me eyes full of stars hustling for the good life never thought id meet you here it could be love we could be the way forward and i know ill pay for it  youre a cowboy like me perched in the dark tellin all the rich folks anything they wanna hear like it could be love i could be the way forward only if they pay for it youre a bandit like me eyes full of stars hustlin for the good life never thought id meet you here it could be love we could be the way forward and i know ill pay for it and the skeletons in both our closets plotted hard to fuck this up and the old men that ive swindled really did believe i was the one and the ladies lunchin have their stories about when you passed through town oh but that was all before i locked it down  now you hang from my lips like the gardens of babylon with your boots beneath my bed forever is the sweetest con  ive had some tricks up my sleeve takes one to know one youre a cowboy like me  and im never gonna love again im never gonna love again im never gonna love again
136,evermore,evermore,gray november ive been down since july motion capture put me in a bad light i replay my footsteps on each stepping stone trying to find the one where i went wrong writing letters addressed to the fire  and i was catching my breath staring out an open window catching my death and i couldnt be sure i had a feeling so peculiar that this pain would be for evermore  hey december guess im feeling unmoored cant remember what i used to fight for i rewind thе tape but all it does is pause on thе very moment all was lost sending signals to be doublecrossed you might also like and i was catching my breath barefoot in the wildest winter catching my death and i couldnt be sure i had a feeling so peculiar that this pain would be for evermore evermore cant not think of all the cost and the things that will be lost oh can we just get a pause to be certain well be tall again whether weather be the frost or the violence of the dog days im on waves out being tossed is there a line that i could just go cross  and when i was shipwrecked cant think of all the cost i thought of you all the things that will be lost now in the cracks of light can we just get a pause i dreamed of you to be certain well be tall again if you think of all the costs it was real enough whether weather be the frost to get me through or the violence of the dog days or the violence of the dog days out on waves being tossed im on waves out being tossed i swear is there a line that we can just go cross you were there and i was catching my breath floors of a cabin creaking under my step and i couldnt be sure i had a feeling so peculiar this pain wouldnt be for evermore evermore evermore this pain wouldnt be for evermore evermore
137,evermore,tolerate it,i sit and watch you reading with your head low i wake and watch you breathing with your eyes closed i sit and watch you i notice everything you do or dont do youre so much older and wiser and i  i wait by the door like im just a kid use my best colors for your portrait lay the table with the fancy shit and watch you tolerate it if its all in my head tell me now tell me ive got it wrong somehow i know my love should be celebrated but you tolerate it  i greet you with a battle heros welcome i take your indiscretions all in good fun i sit and listеn i polish plates until they gleam and glistеn youre so much older and wiser and i  i wait by the door like im just a kid use my best colors for your portrait lay the table with the fancy shit and watch you tolerate it if its all in my head tell me now tell me ive got it wrong somehow i know my love should be celebrated but you tolerate it you might also like while you were out building other worlds where was i wheres that man whod throw blankets over my barbed wire i made you my temple my mural my sky now im begging for footnotes in the story of your life drawing hearts in the byline always taking up too much space or time you assume im fine but what would you do if i  break free and leave us in ruins took this dagger in me and removed it gain the weight of you then lose it believe me i could do it if its all in my head tell me now tell me ive got it wrong somehow i know my love should be celebrated but you tolerate it  i sit and watch you
138,evermore,"no body, no crime",he did it he did it  estes a friend of mine we meet up every tuesday night for dinner and a glass of wine estes been losin sleep her husbands actin different and it smells like infidelity she says that aint my merlot on his mouth that aint my jewelry on our joint account no there aint no doubt i think im gonna call him out  she says i think he did it but i just cant prove it i think he did it but i just cant prove it i think he did it but i just cant prove it no no body no crime but i aint lettin up until the day i die  no no i think he did it no no he did it you might also like este wasnt there tuesday night at olive gardеn at her job or anywhere hе reports his missing wife and i noticed when i passed his house his truck has got some brand new tires and his mistress moved in sleeps in estes bed and everything no there aint no doubt somebodys gotta catch him out cause  i think he did it but i just cant prove it he did it i think he did it but i just cant prove it he did it i think he did it but i just cant prove it no no body no crime but i aint lettin up until the day i die  no no i think he did it no no he did it  good thing my daddy made me get a boating license when i was fifteen and ive cleaned enough houses to know how to cover up a scene good thing estes sisters gonna swear she was with me she was with me dude good thing his mistress took out a big life insurance policy they think she did it but they just cant prove it they think she did it but they just cant prove it she thinks i did it but she just cant prove it  no no body no crime i wasnt lettin up until the day he⊔ no no body no crime i wasnt lettin up until the day he⊔ no no body no crime i wasnt lettin up until the day he died
139,evermore,coney island,break my soul in two looking for you but youre right here if i cant relate to you anymore then who am i related to and if this is the long haul howd we get here so soon did i close my fist around something delicate did i shatter you  and im sitting on a bench in coney island wondering where did my baby go the fast times the bright lights the merry go sorry for not making you my centerfold  over and over lost again with no surprises disappointments close your eyes and it gets colder and colder when the sun goes down  the question pounds my head whats a lifetime of achievement if i pushed you to the edge but you were too polite to leave me and do you miss the rogue who coaxed you into paradise and left you there will you forgive my soul when youre too wise to trust me and too old to care you might also like cause we were like the mall before the internet it was the one place to be the mischief the giftwrapped suburban dreams sorry for not winning you an arcade ring  over and over lost again with no surprises disappointments close your eyes and it gets colder and colder when the sun goes down  were you waiting at our old spot in the tree line by the gold clock did i leave you hanging every single day were you standing in the hallway with a big cake happy birthday did i paint your bluest skies the darkest grey a universe away and when i got into the accident the sight that flashed before me was your face but when i walked up to the podium i think that i forgot to say your name im on a bench in coney island wondering where did my baby go the fast times the bright lights the merry go sorry for not making you my centerfold  over and over lost again with no surprises disappointments close your eyes and it gets colder and colder when the sun goes down  when the sun goes down the sight that flashed before me was your face when the sun goes down but i think that i forgot to say your name over and over sorry for not making you my making you my making you my centerfold
140,evermore,champagne problems,you booked the night train for a reason so you could sit there in this hurt bustling crowds or silent sleepers youre not sure which is worse  because i dropped your hand while dancing left you out there standing crestfallen on the landing champagne problems your moms ring in your pocket my picture in your wallet your heart was glass i dropped it champagne problems  you told your family for a reason you couldnt keep it in your sister splashed out on the bottle now no ones celebrating  dom pérignon you brought it no crowd of friends applauded your hometown skeptics called it champagne problems you had a speech youre speechless love slipped beyond your reaches and i couldnt give a reason champagne problems you might also like your midas touch on the chevy door november flush and your flannel cure this dorm was once a madhouse i made a joke well its made for me how evergreen our group of friends dont think well say that word again and soon theyll have the nerve to deck the halls that we once walked through one for the money two for the show i never was ready so i watch you go sometimes you just dont know the answer til someones on their knees and asks you she wouldve made such a lovely bride what a shame shes fucked in the head they said but youll find the real thing instead shell patch up your tapestry that i shred  and hold your hand while dancing never leave you standing crestfallen on the landing with champagne problems your moms ring in your pocket her picture in your wallet you wont remember all my champagne problems you wont remember all my champagne problems
141,evermore,ivy,hows one to know id meet you where the spirit meets the bones in a faithforgotten land in from the snow your touch brought forth an incandescent glow tarnished but so grand  and the old widow goes to the stone every day but i dont i just sit here and wait grieving for the living  oh goddamn my pain fits in the palm of your freezing hand taking mine but its been promised to another oh i cant stop you putting roots in my dreamland my house of stone your ivy grows and now im covered in you  i wish to know the fatal flaw that makes you long to be magnificently cursed hes in the room your opal eyes are all i wish to see he wants whats only yours you might also like oh goddamn my pain fits in the palm of your freezing hand taking mine but its been promised to another oh i cant stop you putting roots in my dreamland my house of stone your ivy grows and now im covered  clover blooms in the fields spring breaks loose the time is near what would he do if he found us out crescent moon coast is clear spring breaks loose but so does fear hes gonna burn this house to the ground hows one to know id live and die for moments that we stole on begged and borrowed time so tell me to run or dare to sit and watch what well become and drink my husbands wine  oh goddamn my pain fits in the palm of your freezing hand taking mine but its been promised to another oh i cant stop you putting roots in my dreamland my house of stone your ivy grows and now im covered in you and im covered in you so yeah its a fire its a goddamn blaze in the dark and you started it you started it so yeah its a war its the goddamn fight of my life and you started it you started it  oh i cant stop you putting roots in my dreamland my house of stone your ivy grows and now im covered in you in you now im covered in you in you
142,Midnights,Lavender Haze,meet me at midnight  staring at the ceiling with you oh you dont ever say too much and you dont really read into my melancholia  i been under scrutiny yeah oh yeah you handle it beautifully yeah oh yeah all this shit is new to me yeah oh yeah i feel the lavender haze creeping up on me surreal im damned if i do give a damn what people say no deal the 1950s shit they want from me i just wanna stay in that lavender haze  all they keep asking me all they keep asking me is if im gonna be your bride the only kinda girl they see only kinda girl they see is a onenight or a wife  i find it dizzying yeah oh yeah theyre bringing up my history yeah oh yeah but you werent even listening yeah oh yeah  i feel the lavender haze creepin up on me surreal im damned if i do give a damn what people say no deal the 1950s shit they want from me i just wanna stay in that lavender haze you might also like that lavender haze  talk your talk and go viral i just need this love spiral get it off your chest get it off my desk get it off my desk talk your talk and go viral i just need this love spiral get it off your chest get it off my desk  i feel i feel the lavender haze creeping up on me surreal im damned if i do give a damn what people say no deal no deal the 1950s shit they want from me i just wanna stay in that lavender haze  get it off your chest get it off my desk that lavender haze i just wanna stay i just wanna stay in that lavender haze
143,Midnights,Maroon,when the morning came we were cleaning incense off your vinyl shelf cause we lost track of time again laughing with my feet in your lap like you were my closest friend howd we end up on the floor anyway you say your roommates cheapass screwtop rosé thats how i see you every day now  and i chose you the one i was dancing with in new york no shoes looked up at the sky and it was the burgundy on my tshirt when you splashed your wine into me and how the blood rushed into my cheeks so scarlet it was the mark thеy saw on my collarbone the rust that grew bеtween telephones the lips i used to call home so scarlet it was maroon when the silence came we were shaking blind and hazy how the hell did we lose sight of us again sobbing with your head in your hands aint that the way shit always ends you were standing holloweyed in the hallway carnations you had thought were roses thats us i feel you no matter what the rubies that i gave up  and i lost you the one i was dancing with in new york no shoes looked up at the sky and it was maroon the burgundy on my tshirt when you splashed your wine into me and how the blood rushed into my cheeks so scarlet it was maroon the mark they saw on my collarbone the rust that grew between telephones the lips i used to call home so scarlet it was maroon  and i wake with your memory over me thats a real fucking legacy legacy it was maroon and i wake with your memory over me thats a real fucking legacy to leave you might also like the burgundy on my tshirt when you splashed your wine into me and how the blood rushed into my cheeks so scarlet it was maroon the mark they saw on my collarbone the rust that grew between telephones the lips i used to call home so scarlet it was maroon  it was maroon it was maroon
144,Midnights,Labyrinth,it only hurts this much right now was what i was thinkin the whole time breathe in breathe through breathe deep breathe out ill be gettin over you my whole life  you know how scared i am of elevators never trust it if it rises fast it cant last uhoh im fallin in love oh no im fallin in love again oh im fallin in love i thought the plane was goin down howd you turn it right around  it only feels this raw right now lost in the labyrinth of my mind break up break free break through break down you would break your back to make me break a smile  you know how much i hate that everybody just expects me to bounce back just like that  uhoh im fallin in love oh no im fallin in love again oh im fallin in love i thought the plane was goin down howd you turn it right around uhoh im fallin in love oh no im fallin in love again oh im fallin in love i thought the plane was goin down howd you turn it right around uhoh im fallin in love oh no im fallin in love again oh im fallin in love i thought the plane was goin down howd you turn it right around uhoh im fallin in love oh no im fallin in love again oh im fallin in love i thought the plane was goin down howd you turn it right aroundyou might also like
145,Midnights,Anti Hero,i have this thing where i get older but just never wiser midnights become my afternoons when my depression works the graveyard shift all of the people ive ghosted stand there in the room  i should not be left to my own devices they come with prices and vices i end up in crisis tale as old as time i wake up screaming from dreaming one day ill watch as youre leaving cause you got tired of my scheming for the last time its me hi im the problem its me at teatime everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero  sometimes i feel like everybody is a sexy baby and im a monster on the hill too big to hang out slowly lurching toward your favorite city pierced through the heart but never killed  did you hear my covert narcissism i disguise as altruism like some kind of congressman a tale as old as time i wake up screaming from dreaming one day ill watch as youre leaving and life will lose all its meaning for the last time  its me hi im the problem its me im the problem its me at teatime everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero you might also like i have this dream my daughterinlaw kills me for the money she thinks i left them in the will the family gathers round and reads it and then someone screams out shes laughing up at us from hell  its me hi im the problem its me its me hi im the problem its me its me hi everybody agrees everybody agrees  its me hi hi im the problem its me im the problem its me at teatime teatime everybody agrees everybody agrees ill stare directly at the sun but never in the mirror it must be exhausting always rooting for the antihero
146,Midnights,Vigilante Shit,draw the cat eye sharp enough to kill a man you did some bad things but im the worst of them sometimes i wonder which onell be your last lie they say looks can kill and i might try i dont dress for women i dont dress for men lately ive been dressin for revenge  i dont start shit but i can tell you how it ends dont get sad get even so on the weekends i dont dress for friends lately ive been dressin for revenge she needed cold hard proof so i gave her some she had the envelope where you think she got it from now she gets the house gets the kids gets the pride picture me thick as thieves with your exwife and she looks so pretty drivin in your benz lately shes been dressin for revenge  she dont start shit but she can tell you how it ends dont get sad get even so on the weekends she dont dress for friends lately shes been dressing for revenge  ladies always rise above ladies know what people want someone sweet and kind and fun the lady simply had enough  while he was doin lines and crossin all of mine someone told his whitecollar crimes to the fbi and i dont dress for villains or for innocents im on my vigilante shit again you might also like i dont start shit but i can tell you how it ends dont get sad get even so on the weekends i dont dress for friends lately ive been dressin for revenge
147,Midnights,Sweet Nothing,i spy with my little tired eye tiny as a firefly a pebble that we picked up last july down deep inside your pocket we almost forgot it does it ever miss wicklow sometimes ooh ooh  they said the end is comin everyones up to somethin i find myself runnin home to your sweet nothings outside theyre push and shovin youre in the kitchen hummin all that you ever wanted from me was sweet nothin on the way home i wrote a poem you say what a mind this happens all the time ooh ooh  causе they said the end is comin evеryones up to somethin i find myself runnin home to your sweet nothings outside theyre push and shovin youre in the kitchen hummin all that you ever wanted from me was nothin  industry disruptors and soul deconstructors and smoothtalking hucksters out gladhanding each other and the voices that implore you should be doing more to you i can admit that im just too soft for all of it ooh  they said the end is comin everyones up to somethin i find myself runnin home to your sweet nothings outside theyre push and shovin youre in the kitchen hummin all that you ever wanted from me was sweet nothin they said the end is comin they said the end is comin everyones up to somethin everyones up to somethin i find myself runnin home to your sweet nothings outside theyre push and shovin outside theyre push and shovin youre in the kitchen hummin youre in the kitchen hummin all that you ever wanted from me was sweet nothinyou might also like
148,Midnights,Karma,youre talking shit for the hell of it addicted to betrayal but youre relevant youre terrified to look down cause if you dare youll see the glare of everyone you burned just to get there its coming back around  and i keep my side of the street clean you wouldnt know what i mean cause karma is my boyfriend karma is a god karma is the breeze in my hair on the weekend karmas a relaxing thought arent you envious that for you its not sweet like honey karma is a cat purring in my lap cause it loves me flexing like a goddamn acrobat me and karma vibe like that  spiderboy king of thieves weave your little webs of opacity my pennies made your crown trick me once trick me twice dont you know that cash aint the only price its coming back around  and i keep my side of the street clean you wouldnt know what i mean  cause karma is my boyfriend karma is a god karma is the breeze in my hair on the weekend karmas a relaxing thought arent you envious that for you its not sweet like honey karma is a cat purring in my lap cause it loves me flexing like a goddamn acrobat me and karma vibe like that you might also like ask me what i learned from all those years ask me what i earned from all those tears ask me why so many fade but im still here im still here im still here  cause karma is the thunder rattling your ground karmas on your scent like a bounty hunter karmas gonna track you down step by step from town to town sweet like justice karma is a queen karma takes all my friends to the summit karma is the guy on the screen coming straight home to me  cause karma is my boyfriend karma is my boyfriend karma is a god karma is the breeze in my hair on the weekend weekend karmas a relaxing thought arent you envious that for you its not sweet like honey karma is a cat purring in my lap cause it loves me flexing like a goddamn acrobat me and karma vibe like that karma is my boyfriend karma is a god ah uhhuh mm karmas a relaxing thought
149,Midnights,"You're On Your Own, Kid",summer went away still the yearning stays i play it cool with the best of them i wait patiently hes gonna notice me its okay were the best of friends anyway i hear it in your voice youre smoking with your boys i touch my phone as if its your face i didnt choose this town i dream of getting out theres just one who could make me stay all my days from sprinkler splashes to fireplace ashes i waited ages to see you there i search the party of better bodies just to learn that you never cared  youre on your own kid you always have been  i see the great escape so long daisy may i picked the petals he loves me not something different bloomed writing in my room i play my songs in the parking lot ill run away  from sprinkler splashes to fireplace ashes i called a taxi to take me there i search the party of better bodies just to learn that my dreams arent rare  youre on your own kid you always have been you might also like  from sprinkler splashes to fireplace ashes i gave my blood sweat and tears for this i hosted parties and starved my body like id be saved by a perfect kiss the jokes werent funny i took the money my friends from home dont know what to say i looked around in a bloodsoaked gown and i saw something they cant take away cause there were pages turned with the bridges burned everything you lose is a step you take so make the friendship bracelets take the moment and taste it youve got no reason to be afraid  youre on your own kid yeah you can face this youre on your own kid you always have been
150,Midnights,Question...?,i remember  good girl sad boy big city wrong choices we had one thing goin on i swear that it was somethin cause i dont remember who i was before you painted all my nights a color ive searched for since but one thing after another fuckin situations circumstances miscommunications and i have to say by the way i just may like some explanations can i ask you a question did you ever have someone kiss you in a crowded room and every single one of your friends was makin fun of you but fifteen seconds later thеy were clappin too then what did you do did you lеave her house in the middle of the night oh did you wish youd put up more of a fight oh when she said it was too much do you wish you could still touch her its just a question  halfmoon eyes bad surprise did you realize out of time she was on your mind with some dickhead guy that you saw that night but you were on somethin it was one drink after another fuckin politics and gender roles and youre not sure and i dont know got swept away in the gray i just may like to have a conversation  can i ask you a question did you ever have someone kiss you in a crowded room and every single one of your friends was makin fun of you but fifteen seconds later they were clappin too then what did you do did you leave her house in the middle of the night oh did you wish youd put up more of a fight oh when she said it was too much do you wish you could still touch her its just a question you might also like does it feel like everythings just like second best after that meteor strike and whats that that i heard that youre still with her thats nice im sure thats whats suitable and right but tonight  can i ask you a question can i ask you a question did you ever have someone kiss you in a crowded room in a crowded room and every single one of your friends was makin fun of you makin fun of you but fifteen seconds later they were clappin too then what did you do do did you leave her house in the middle of the night oh did you wish youd put up more of a fight oh more of a fight when she said it was too much do you wish you could still touch her its just a question
151,Midnights,Bejeweled,baby love i think ive been a little too kind didnt notice you walkin all over my peace of mind in the shoes i gave you as a present puttin someone first only works when youre in their top five and by the way im goin out tonight  best believe im still bejeweled when i walk in the room i can still make the whole place shimmer and when i meet the band they ask do you have a man i could still say i dont remember familiarity breeds contempt dont put mе in the basement whеn i want the penthouse of your heart diamonds in my eyes i polish up real i polish up real nice nice  baby boy i think ive been too good of a girl too good of a girl did all the extra credit then got graded on a curve i think its time to teach some lessons i made you my world huh have you heard huh i can reclaim the land and i miss you miss you but i miss sparklin nice  best believe im still bejeweled when i walk in the room i can still make the whole place shimmer and when i meet the band they ask do you have a man i could still say i dont remember familiarity breeds contempt dont put me in the basement when i want the penthouse of your heart diamonds in my eyes i polish up real i polish up real nice  nice you might also like sapphire tears on my face sadness became my whole sky but some guy said my auras moonstone just cause he was high and were dancin all night and you can try to change my mind but you might have to wait in line whats a girl gonna do a diamonds gotta shine  best believe im still bejeweled when i walk in the room i can still make the whole place shimmer shimmer and when i meet the band they ask do you have a man i could still say i dont remember familiarity breeds contempt dont put me in the basement when i want the penthouse of your heart diamonds in my eyes i polish up real nice i polish up real nice  and were dancin all night and you can try to change my mind but you might have to wait in line whats a girl gonna do whats a girl gonna do i polish up nice best believe im still bejeweled when i walk in the room i can still make the whole place shimmer
